ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
XBI,ETF,totalAssets,7434448896.0,135.4600067138672,0.44099999999999995,0.0032555734397055384,1.058069903824841,0.25964221529804277,0.7907539678457292,0.3299453653780392,2026-05-15,29.0,140.0,2.11,2.84,2.4749999999999996,1260.0,42.0,10609.0,0.03351537768429802,0.29494949494949496,0.01827107542691884,0.22996353554570262,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IAU,ETF,marketCap,87468728320.0,90.16000366210938,0.0,0.0,-0.0017244189150750877,0.2731366042359801,1.3608276225245546,0.19178894767611432,2026-05-15,29.0,95.0,0.9,1.3,1.1,1810.0,249.0,34996.0,0.053682299703861736,0.36363636363636365,0.012200531891307874,0.1535584186319784,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWZ,ETF,marketCap,8316808704.0,41.470001220703125,1.6480000000000001,0.03973956960428703,0.9220007533425836,0.2432119762610352,0.7060204434728639,0.3135939917159075,2026-05-15,29.0,44.0,0.31,0.49,0.4,18516.0,3487.0,222087.0,0.061007926328051854,0.44999999999999996,0.00964552660298229,0.12140059345132882,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
KRE,ETF,totalAssets,3711147008.0,68.83000183105469,1.573,0.022853406336686956,1.0643428703717857,0.23956011854285666,0.7676937915481037,0.28200982994320234,2026-05-15,29.0,72.0,0.51,1.41,0.96,935.0,478.0,108828.0,0.04605547122788356,0.9374999999999999,0.013947406283038448,0.17554494114858735,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWF,ETF,marketCap,132885938176.0,469.2300109863281,1.689,0.0035995140132867847,1.2322622150450726,0.1706768732086594,0.9790243660085762,0.23356683857275395,2026-05-15,29.0,495.0,1.2,2.0,1.6,20.0,21.0,1294.0,0.05491973746415546,0.5,0.0034098415756417147,0.04291697155549055,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VEA,ETF,totalAssets,282201522176.0,68.62999725341797,1.877,0.027349556682468322,0.8006231164539397,0.1459103964229138,0.6508647086729633,0.13453346043270886,2026-05-15,29.0,72.0,0.15,0.5,0.325,47.0,26.0,8584.0,0.04910393241221045,1.0769230769230769,0.004735538583805117,0.05960246838237475,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEMG,ETF,marketCap,88197308416.0,76.63999938964844,1.849,0.024125783073136866,0.942965890302711,0.1774814174843131,0.7146840169321786,0.1720627295719227,2026-05-15,29.0,80.0,0.55,1.0,0.775,4.0,2.0,313.0,0.04384134442993459,0.5806451612903225,0.010112213024164993,0.1272744053041456,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLU,ETF,marketCap,7567749632.0,46.349998474121094,1.1895,0.025663431265572564,0.30893235519382645,0.1414666174357007,0.45877079352227246,0.18392255074778108,2026-05-15,29.0,49.0,0.08,0.2,0.14,4422.0,33.0,35345.0,0.057173713335902265,0.8571428571428571,0.003020496323816864,0.03801659166183294,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SPLG,ETF,totalAssets,97328324608.0,82.37999725341797,0.8841410000000001,0.010732471831483544,0.9992382605200366,0.1330740284519546,0.7797037631984562,0.18723426554578104,2026-06-18,63.0,86.0,0.0,0.0,2.85,31.0,1.0,2866.0,0.043942739345403936,0.0,0.0345957768271442,0.20043584987154975,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VCIT,ETF,totalAssets,66028621824.0,83.12999725341797,3.928,0.047251294716462854,0.11136937259477578,0.042610634615428196,0.1812586675385881,0.06642307566820427,2026-05-15,29.0,87.0,0.0,0.15,0.15,1.0,1.0,114.0,0.04655362533917207,1.0,0.0018044028023089175,0.022710586994577755,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
AGG,ETF,marketCap,56962248704.0,99.4800033569336,3.91,0.039304381464191816,0.0639777219129231,0.040064455622321006,0.11179833362963576,0.07179639597333387,2026-05-15,29.0,103.0,0.0,0.05,0.05,1.0,,167.0,0.03538396184443915,1.0,0.0005026135737108928,0.006325998427740547,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IJH,ETF,marketCap,18401525760.0,71.48999786376953,0.889,0.012435306008738,1.0312973923343836,0.16443096796801376,0.5048918468149073,0.24104663408974525,2026-05-15,29.0,75.0,0.1,0.35,0.22499999999999998,473.0,1.0,3661.0,0.04909780726136104,1.1111111111111112,0.0031472934217840827,0.039612486170730696,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEF,ETF,marketCap,13929860096.0,95.41000366210938,3.66,0.03836075735791543,0.02511815656829078,0.04967596321204642,0.06359709459672658,0.10158194167846779,2026-05-15,29.0,100.0,0.02,0.03,0.025,70.0,1.0,46011.0,0.04810812453320845,0.3999999999999999,0.0002620270311333021,0.0032979264263329404,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
BIL,ETF,totalAssets,50000146432.0,91.5199966430664,3.616,0.03951049095972568,-0.0014566548209391217,0.00204055351974112,0.14783378435415617,0.00021892501231157713,2026-05-15,29.0,92.0,0.0,0.05,0.05,12.0,6.0,12.0,0.005244792116914532,1.0,0.0005463286913678883,0.006876205943078594,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
GLDM,ETF,totalAssets,29616130048.0,94.83999633789062,0.0,0.0,-0.004347033777695123,0.27263973074675807,1.372186028609085,0.19143950037146584,,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWD,ETF,marketCap,68696678400.0,224.94000244140625,3.5789999999999997,0.015910909403196435,0.7498390489687051,0.11582258928459932,0.5541823227019893,0.15713443652967574,2026-05-15,29.0,235.0,0.2,0.45,0.325,227.0,28.0,1263.0,0.044723025915384795,0.7692307692307692,0.0014448297166914897,0.018184925744565303,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EMB,ETF,totalAssets,14120442880.0,95.94999694824219,4.839,0.050432518539946146,0.27419553768102506,0.05743220473975998,0.3045902198144974,0.07949967503536026,2026-05-15,29.0,96.0,0.75,1.3,1.025,53.0,7.0,174.0,0.0005211365643376098,0.5365853658536587,0.010682647551858812,0.13445401229063678,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTV,ETF,marketCap,85944770560.0,202.5800018310547,3.972,0.019607068635099145,0.647692104864594,0.10990787465869555,0.5552611420616893,0.1451954216795186,2026-05-15,29.0,215.0,0.0,0.55,0.1,52.0,22.0,1947.0,0.06130910285657509,5.5,0.0004936321408635234,0.00621295625569607,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLC,ETF,totalAssets,24108154880.0,118.83000183105469,1.3969999999999998,0.011756290317879234,0.7958095054291373,0.13974437322518757,1.1156833028992956,0.17970846471890511,2026-05-15,29.0,125.0,0.1,0.65,0.375,84.0,13.0,1669.0,0.05192289887967383,1.4666666666666668,0.0031557686966390214,0.0397191577335601,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
